Day fraction since midnight on 2/19/2021	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q removed (mL/s)	Q floc hopper add term ()	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PC1 & 2 pump #2 ()	Count states ()	Small Scale ()	PC 1.3 Bin 1 ppb ()	PC 1.3 Bin 2 ppb ()	PC 1.3 Bin 3 ppb ()	PC 1.3 Bin 4 ppb ()	PC 1.3 Bin 5 ppb ()	PC 1.3 Bin 6 ppb ()	PC 1.3 Total ppb ()
0.91782363	3.18871284	6.3615489	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76956969	1.38683856	0.88192771	24747.29455	0	0	0	0	0	0	100	100	0	1778	1214	1411	503	38	4	100	100	4947	0	0.04083828	91.05617523	97.83641052	0.81333333	0	1011.5	14.75	37.34999847	214.8999939	419.7200012	201.449997	0	1095.819946
0.91788151	3.18530679	6.36024332	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76956969	1.38683856	0.88192771	24751.51994	0	0	0	0	0	0	100	100	0	1778	1214	1411	503	38	4	100	100	4947	0	0.0389343	91.45620728	97.80323029	0.81333333	0	1011.4	14.75	37.34999847	214.8999939	419.7200012	201.449997	0	1095.819946
0.91793937	3.14903426	6.36092997	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76649082	1.38683856	0.88192771	24756.12509	0	0	0	0	0	0	100	100	0	1778	1214	1411	503	38	4	100	100	4947	0	0.0389343	91.45620728	97.88937378	0.81333333	0	1011.5	14.75	37.34999847	214.8999939	419.7200012	201.449997	0	1095.819946
0.91799725	3.19560838	6.36138487	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76649082	1.38683856	0.88192771	24760.1566	0	0	0	0	0	0	100	100	0	1778	1214	1411	503	38	4	100	100	4947	0	0.0389343	91.45620728	97.87940216	0.81333333	0	1011.4	14.75	37.34999847	214.8999939	419.7200012	201.449997	0	1095.819946
0.9180551	3.17578793	6.36118364	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76300782	1.38756847	0.88192771	24764.38199	0	0	0	0	0	0	100	100	0	1766	1233	1415	491	36	4	100	100	4945	0	0.04180324	90.85410309	98.00020599	0.81333333	0	1011.4	14.64999962	37.88999939	215.8000031	417.1400147	190.6699982	0	1089.890015
0.91811299	3.19666934	6.36105013	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76300782	1.38756847	0.88192771	24768.60338	0	0	0	0	0	0	100	100	0	1766	1233	1415	491	36	4	100	100	4945	0	0.04180324	90.85410309	97.91883087	0.81333333	0	1011.3	14.64999962	37.88999939	215.8000031	417.1400147	190.6699982	0	1089.890015
0.91817084	3.2024374	6.36148024	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72168201	1.39239705	0.88192771	24777.25823	0	0	0	0	0	0	100	100	0	1766	1233	1415	491	36	4	100	100	4945	0	0.03963104	91.30961609	98.0326004	0.81333333	0	1011.3	14.64999962	37.88999939	215.8000031	417.1400147	190.6699982	0	1089.890015
0.91822873	3.18412352	6.36133051	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72168201	1.39239705	0.88192771	24777.25823	0	0	0	0	0	0	100	100	0	1766	1233	1415	491	36	4	100	100	4945	0	0.03963104	91.30961609	97.90153503	0.81333333	0	1011.3	14.64999962	37.88999939	215.8000031	417.1400147	190.6699982	0	1089.890015
0.91828658	3.19347477	6.36073208	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75279629	1.39390373	0.88192771	24786.08877	0	0	0	0	0	0	100	100	0	1766	1233	1415	491	36	4	100	100	4945	0	0.03880116	91.4842453	97.88195801	0.81333333	0	1011.3	14.64999962	37.88999939	215.8000031	417.1400147	190.6699982	0	1089.890015
0.91834446	3.17180395	6.36059284	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75279629	1.39390373	0.88192771	24790.11829	0	0	0	0	0	0	100	100	0	1754	1217	1405	496	38	5	100	100	4915	0	0.03880116	91.4842453	97.77979279	0.81333333	0	1011.3	14.55000019	37.41999817	214.4600067	423.7000122	206.4900055	0	1185.77002
0.91840232	3.22826982	6.36048031	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.7336334	1.39217889	0.88192771	24794.72744	0	0	0	0	0	0	100	100	0	1754	1217	1405	496	38	5	100	100	4915	0	0.03850741	91.54614258	97.79970551	0.81333333	0	1011.3	14.55000019	37.41999817	214.4600067	423.7000122	206.4900055	0	1185.77002
0.91846021	3.15499616	6.3607955	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.7336334	1.39217889	0.88192771	24799.14271	0	0	0	0	0	0	100	100	0	1754	1217	1405	496	38	5	100	100	4915	0	0.03850741	91.54614258	97.81460571	0.81333333	0	1011.2	14.55000019	37.41999817	214.4600067	423.7000122	206.4900055	0	1185.77002
0.91851806	3.16956544	6.36132908	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73270226	1.38891172	0.88192771	24807.39777	0	0	0	0	0	0	100	100	0	1754	1217	1405	496	38	5	100	100	4915	0	0.03891046	91.46122742	97.85085297	0.81333333	0	1011.2	14.55000019	37.41999817	214.4600067	423.7000122	206.4900055	0	1185.77002
0.91857597	3.17033577	6.36093998	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73270226	1.38891172	0.88192771	24811.61917	0	0	0	0	0	0	100	100	0	1754	1217	1405	496	38	5	100	100	4915	0	0.03891046	91.46122742	97.74822235	0.81333333	0	1011.2	14.55000019	37.41999817	214.4600067	423.7000122	206.4900055	0	1185.77002
0.91863382	3.18457508	6.36078644	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72648191	1.39016473	0.88192771	24816.03444	0	0	0	0	0	0	100	100	0	1766	1228	1394	483	33	4	100	100	4909	0	0.0374195	91.77572632	97.67722321	0.81333333	0	1011.1	14.64999962	37.50999832	211.3600006	403.2000122	184.4700012	0	1070.089966
0.91869169	3.1368022	6.36106539	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72648191	1.39016473	0.88192771	24820.46602	0	0	0	0	0	0	100	100	0	1766	1228	1394	483	33	4	100	100	4909	0	0.0374195	91.77572632	97.61980438	0.81333333	0	1011.1	14.64999962	37.50999832	211.3600006	403.2000122	184.4700012	0	1070.089966
0.91874955	3.18812943	6.36030436	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73684484	1.38706124	0.88192771	24824.49752	0	0	0	0	0	0	100	100	0	1766	1228	1394	483	33	4	100	100	4909	0	0.03874587	91.49589539	97.57192993	0.81333333	0	1011.1	14.64999962	37.50999832	211.3600006	403.2000122	184.4700012	0	1070.089966
0.91880743	3.16434216	6.36064291	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.71930385	1.38706124	0.88192771	24829.29699	0	0	0	0	0	0	100	100	0	1766	1228	1394	483	33	4	100	100	4909	0	0.03874587	91.49589539	97.5306778	0.81333333	0	1011.1	14.64999962	37.50999832	211.3600006	403.2000122	184.4700012	0	1070.089966
0.91886529	3.22184086	6.361516	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.71930385	1.39077747	0.88192771	24837.55189	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.03874587	91.49589539	97.55783844	0.81333333	0	1011.1	14.64999962	37.50999832	211.3600006	403.2000122	184.4700012	0	1070.089966
0.91892316	3.17479634	6.36126423	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.71930385	1.39077747	0.88192771	24837.55189	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.03874587	91.49589539	97.56999969	0.81333333	0	1011.1	14.35999966	36.86000061	208.7700043	400.3800049	187	0	1098.819946
0.91898104	3.16751242	6.36035728	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72574008	1.39316046	0.88192771	24845.99767	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.0382013	91.61067963	97.51284027	0.81333333	0	1011.1	14.35999966	36.86000061	208.7700043	400.3800049	187	0	1098.819946
0.9190389	3.18719292	6.36122608	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72194982	1.39220655	0.88192771	24850.41524	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.0389822	91.44612122	97.53140259	0.81333333	0	1011	14.35999966	36.86000061	208.7700043	400.3800049	187	0	1098.819946
0.91909678	3.14824629	6.36081219	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72194982	1.39220655	0.88192771	24854.63863	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.0389822	91.44612122	97.66304779	0.81333333	0	1011	14.35999966	36.86000061	208.7700043	400.3800049	187	0	1098.819946
0.91915464	3.19368958	6.36077166	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75458646	1.39258063	0.88192771	24859.0679	0	0	0	0	0	0	100	100	0	1731	1200	1372	471	34	3	100	100	4812	0	0.04039111	91.14997101	97.81507111	0.81333333	0	1011	14.35999966	36.86000061	208.7700043	400.3800049	187	0	1098.819946
0.91921252	3.17944598	6.36137533	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75458646	1.39258063	0.88192771	24867.51468	0	0	0	0	0	0	100	100	0	1718	1203	1362	474	37	6	100	100	4800	0	0.04112178	90.99676514	97.80253601	0.81333333	0	1011	14.26000023	37.09000015	206.8600006	403.3900147	216.8300018	0	1128.420044
0.9192704	3.16317177	6.36155558	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.77052146	1.38547075	0.88192771	24872.69748	0	0	0	0	0	0	100	100	0	1718	1203	1362	474	37	6	100	100	4800	0	0.04112178	90.99676514	97.76237488	0.81333333	0	1010.9	14.26000023	37.09000015	206.8600006	403.3900147	216.8300018	0	1128.420044
0.91932826	3.15006471	6.36063719	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.77052146	1.38547075	0.88192771	24876.15534	0	0	0	0	0	0	100	100	0	1718	1203	1362	474	37	6	100	100	4800	0	0.04112178	90.99676514	97.81821442	0.81333333	0	1010.9	14.26000023	37.09000015	206.8600006	403.3900147	216.8300018	0	1128.420044
0.91938614	3.19080448	6.36051798	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78332007	1.38910961	0.88192771	24880.56861	0	0	0	0	0	0	100	100	0	1718	1203	1362	474	37	6	100	100	4800	0	0.03953256	91.33032227	97.83281708	0.81333333	0	1010.9	14.26000023	37.09000015	206.8600006	403.3900147	216.8300018	0	1128.420044
0.919444	3.17556262	6.36123419	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.78332007	1.38910961	0.88192771	24884.98402	0	0	0	0	0	0	100	100	0	1718	1203	1362	474	37	6	100	100	4800	0	0.03953256	91.33032227	97.75517273	0.81333333	0	1010.8	14.26000023	37.09000015	206.8600006	403.3900147	216.8300018	0	1128.420044
0.91950188	3.15713048	6.36141491	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75412911	1.38899684	0.88192771	24889.01553	0	0	0	0	0	0	100	100	0	1742	1195	1356	478	32	4	100	100	4807	0	0.03952814	91.33125305	97.72769928	0.81333333	0	1010.9	14.44999981	36.75999832	207.9100037	407.4599915	182.4799957	0	1045.560059
0.91955974	3.1619606	6.3608532	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75412911	1.38899684	0.88192771	24897.65256	0	0	0	0	0	0	100	100	0	1742	1195	1356	478	32	4	100	100	4807	0	0.03882521	91.47917938	97.90532684	0.81333333	0	1010.8	14.44999981	36.75999832	207.9100037	407.4599915	182.4799957	0	1045.560059
0.91961761	3.14410925	6.36103487	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72876221	1.39215457	0.88192771	24897.65256	0	0	0	0	0	0	100	100	0	1742	1195	1356	478	32	4	100	100	4807	0	0.03882521	91.47917938	97.88350677	0.81333333	0	1010.8	14.44999981	36.75999832	207.9100037	407.4599915	182.4799957	0	1045.560059
0.91967548	3.16458797	6.36096764	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72876221	1.39215457	0.88192771	24906.29322	0	0	0	0	0	0	100	100	0	1742	1195	1356	478	32	4	100	100	4807	0	0.03882521	91.47917938	97.84894562	0.81333333	0	1010.8	14.44999981	36.75999832	207.9100037	407.4599915	182.4799957	0	1045.560059
0.91973336	3.15683675	6.36118174	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72152042	1.39215457	0.88192771	24911.10638	0	0	0	0	0	0	100	100	0	1742	1195	1356	478	32	4	100	100	4807	0	0.03967102	91.30121613	97.69329834	0.81333333	0	1010.8	14.44999981	36.75999832	207.9100037	407.4599915	182.4799957	0	1045.560059
0.91979122	3.17569566	6.36150312	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72152042	1.39215457	0.88192771	24914.94601	0	0	0	0	0	0	100	100	0	1719	1187	1379	476	35	4	100	100	4801	0	0.03967102	91.30121613	97.83653259	0.81333333	0	1010.7	14.26000023	36.66999817	208.8999939	405.6300049	200.2299957	0	1136.359985
0.91984909	3.18213129	6.36052179	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75830406	1.39237142	0.88192771	24919.36228	0	0	0	0	0	0	100	100	0	1719	1187	1379	476	35	4	100	100	4801	0	0.03874711	91.49562836	97.92173767	0.81333333	0	1010.7	14.26000023	36.66999817	208.8999939	405.6300049	200.2299957	0	1136.359985
0.91990697	3.15943527	6.36061335	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75830406	1.39237142	0.88192771	24923.58567	0	0	0	0	0	0	100	100	0	1719	1187	1379	476	35	4	100	100	4801	0	0.03874711	91.49562836	97.90789795	0.81333333	0	1010.7	14.26000023	36.66999817	208.8999939	405.6300049	200.2299957	0	1136.359985
0.91996484	3.14874482	6.36044168	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74157578	1.39211655	0.88192771	24932.22333	0	0	0	0	0	0	100	100	0	1719	1187	1379	476	35	4	100	100	4801	0	0.03846804	91.55443573	97.84331512	0.81333333	0	1010.7	14.26000023	36.66999817	208.8999939	405.6300049	200.2299957	0	1136.359985
0.9200227	3.14485168	6.36083889	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74157578	1.39211655	0.88192771	24936.44702	0	0	0	0	0	0	100	100	0	1719	1187	1379	476	35	4	100	100	4801	0	0.03846804	91.55443573	97.90100861	0.81333333	0	1010.7	14.26000023	36.66999817	208.8999939	405.6300049	200.2299957	0	1136.359985
0.92008057	3.16703057	6.36140823	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75038892	1.38627887	0.88192771	24940.67141	0	0	0	0	0	0	100	100	0	1726	1177	1361	478	38	6	100	100	4786	0	0.03846804	91.55443573	97.83942413	0.81333333	0	1010.6	14.31999969	36.09999847	206.7599945	403.3800049	212.4400024	0	1183.599976
0.92013845	3.1607914	6.36024094	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75038892	1.38627887	0.88192771	24945.08668	0	0	0	0	0	0	100	100	0	1726	1177	1361	478	38	6	100	100	4786	0	0.03883416	91.47729492	97.79699707	0.81333333	0	1010.6	14.31999969	36.09999847	206.7599945	403.3800049	212.4400024	0	1183.599976
0.92019631	3.13437748	6.36153316	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74251747	1.38663268	0.88192771	24949.88586	0	0	0	0	0	0	100	100	0	1726	1177	1361	478	38	6	100	100	4786	0	0.04053445	91.11989594	97.88328552	0.81333333	0	1010.6	14.31999969	36.09999847	206.7599945	403.3800049	212.4400024	0	1183.599976
0.92025418	3.11045289	6.36045933	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74251747	1.38663268	0.88192771	24953.72449	0	0	0	0	0	0	100	100	0	1726	1177	1361	478	38	6	100	100	4786	0	0.04053445	91.11989594	98.04943848	0.81333333	0	1010.6	14.31999969	36.09999847	206.7599945	403.3800049	212.4400024	0	1183.599976
0.92031206	3.11735344	6.36074734	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73984933	1.38664794	0.88192771	24957.77217	0	0	0	0	0	0	100	100	0	1726	1177	1361	478	38	6	100	100	4786	0	0.04053445	91.11989594	98.03130341	0.81333333	0	1010.6	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.92036994	3.16509533	6.36150026	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73984933	1.38664794	0.88192771	24966.41083	0	0	0	0	0	0	100	100	0	1721	1189	1367	470	36	5	100	100	4787	0	0.04043855	91.14001465	97.92738342	0.81333333	0	1010.5	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.9204278	3.13260603	6.36022282	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72088391	1.38664794	0.88192771	24971.01798	0	0	0	0	0	0	100	100	0	1721	1189	1367	470	36	5	100	100	4787	0	0.04043855	91.14001465	97.77548218	0.81333333	0	1010.5	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.92048568	3.16625571	6.36156511	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.72088391	1.38664794	0.88192771	24975.24137	0	0	0	0	0	0	100	100	0	1721	1189	1367	470	36	5	100	100	4787	0	0.03750159	91.75837708	97.743927	0.81333333	0	1010.5	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.92054354	3.13407612	6.36058187	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73159271	1.38901329	0.88192771	24979.46476	0	0	0	0	0	0	100	100	0	1721	1189	1367	470	36	5	100	100	4787	0	0.03750159	91.75837708	97.84178162	0.81333333	0	1010.4	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.9206014	3.17702365	6.36062431	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73159271	1.38901329	0.88192771	24983.6865	0	0	0	0	0	0	100	100	0	1721	1189	1367	470	36	5	100	100	4787	0	0.04075777	91.07305908	98.05931854	0.81333333	0	1010.4	14.27999973	36.38999939	207.9700012	403.3299866	197.9700012	0	1083.680054
0.92065928	3.15605259	6.36037874	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.75173712	1.38938308	0.88192771	24992.32516	0	0	0	0	0	0	100	100	0	1716	1181	1342	466	36	3	100	100	4745	0	0.04181002	90.85268402	98.07327271	0.81333333	0	1010.4	14.23999977	36.58000183	203.4799957	395.2099915	208.2700043	0	985.5599976
0.92071716	3.12327552	6.36204624	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76899892	1.38924754	0.88192771	24996.54855	0	0	0	0	0	0	100	100	0	1716	1181	1342	466	36	3	100	100	4745	0	0.04181002	90.85268402	98.04472351	0.81333333	0	1010.4	14.23999977	36.58000183	203.4799957	395.2099915	208.2700043	0	985.5599976
0.92077502	3.14806485	6.36051989	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.76899892	1.38924754	0.88192771	25000.97981	0	0	0	0	0	0	100	100	0	1716	1181	1342	466	36	3	100	100	4745	0	0.04181002	90.85268402	98.05682999	0.81333333	0	1010.3	14.23999977	36.58000183	203.4799957	395.2099915	208.2700043	0	985.5599976
0.9208329	3.16092801	6.36006641	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74186558	1.39173889	0.88192771	25005.2052	0	0	0	0	0	0	100	100	0	1716	1181	1342	466	36	3	100	100	4745	0	0.04104389	91.01308441	97.76087189	0.81333333	0	1010.4	14.23999977	36.58000183	203.4799957	395.2099915	208.2700043	0	985.5599976
0.92089076	3.1022172	6.36136675	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.74186558	1.39173889	0.88192771	25009.42859	0	0	0	0	0	0	100	100	0	1716	1181	1342	466	36	3	100	100	4745	0	0.04104389	91.01308441	97.76715088	0.81333333	0	1010.3	14.23999977	36.58000183	203.4799957	395.2099915	208.2700043	0	985.5599976
0.92094864	3.18156815	6.36267042	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73887759	1.39211297	0.88192771	25014.03374	0	0	0	0	0	0	100	100	0	1704	1177	1353	472	31	5	100	100	4742	0	0.04104389	91.01308441	97.80210876	0.81333333	0	1010.3	14.14000034	36.41999817	205.4700012	401.2000122	180.1600037	0	1059.410034
0.9210065	3.17589021	6.36107206	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73887759	1.39211297	0.88192771	25018.06525	0	0	0	0	0	0	100	100	0	1704	1177	1353	472	31	5	100	100	4742	0	0.04025611	91.17830658	97.80216217	0.81333333	0	1010.3	14.14000034	36.41999817	205.4700012	401.2000122	180.1600037	0	1059.410034
0.92106438	3.18295813	6.35909796	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73087543	1.39033234	0.88192771	25027.47159	0	0	0	0	0	0	100	100	0	1704	1177	1353	472	31	5	100	100	4742	0	0.03800613	91.65185547	97.68286896	0.81333333	0	1010.2	14.14000034	36.41999817	205.4700012	401.2000122	180.1600037	0	1059.410034
0.92112224	3.14994645	6.36071205	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.73087543	1.39033234	0.88192771	25031.11934	0	0	0	0	0	0	100	100	0	1704	1177	1353	472	31	5	100	100	4742	0	0.03800613	91.65185547	97.47945404	0.81333333	0	1010.2	14.14000034	36.41999817	205.4700012	401.2000122	180.1600037	0	1059.410034
0.92118011	3.13654232	6.36235046	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70793462	1.38737369	0.88192771	25035.34173	0	0	0	0	0	0	100	100	0	1704	1177	1353	472	31	5	100	100	4742	0	0.03800613	91.65185547	97.48406982	0.81333333	0	1010.2	14.14000034	36.41999817	205.4700012	401.2000122	180.1600037	0	1059.410034
0.92123799	3.14992118	6.36252785	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70793462	1.38737369	0.88192771	25039.39322	0	0	0	0	0	0	100	100	0	1708	1170	1359	475	33	4	100	100	4750	0	0.03803754	91.64522552	97.32053375	0.81333333	0	1010.2	14.17000008	36.02000046	205.9100037	405.3099976	185.5299988	0	1056.969971
0.92129586	3.2008009	6.3617034	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.71208	1.38687503	0.88192771	25044.18926	0	0	0	0	0	0	100	100	0	1708	1170	1359	475	33	4	100	100	4750	0	0.03803754	91.64522552	97.19058999	0.81333333	0	1010.2	14.17000008	36.02000046	205.9100037	405.3099976	185.5299988	0	1056.969971
0.92135372	3.12210798	6.36025095	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.71208	1.38687503	0.88192771	25052.44434	0	0	0	0	0	0	100	100	0	1708	1170	1359	475	33	4	100	100	4750	0	0.03801732	91.64949799	97.45380402	0.81333333	0	1010.1	14.17000008	36.02000046	205.9100037	405.3099976	185.5299988	0	1056.969971
0.9214116	3.11604571	6.36018133	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70248109	1.38856947	0.88192771	25057.05178	0	0	0	0	0	0	100	100	0	1708	1170	1359	475	33	4	100	100	4750	0	0.03945376	91.34689331	97.26287842	0.81333333	0	1010.1	14.17000008	36.02000046	205.9100037	405.3099976	185.5299988	0	1056.969971
0.92146946	3.17774272	6.36048603	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70248109	1.38856947	0.88192771	25060.69752	0	0	0	0	0	0	100	100	0	1708	1170	1359	475	33	4	100	100	4750	0	0.03945376	91.34689331	97.28813171	0.81333333	0	1010.1	14.17000008	36.02000046	205.9100037	405.3099976	185.5299988	0	1056.969971
0.92152734	3.11316943	6.36112881	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70789272	1.38595104	0.88192771	25065.49856	0	0	0	0	0	0	100	100	0	1695	1164	1353	486	38	5	100	100	4740	0	0.03945376	91.34689331	97.23236084	0.81333333	0	1010.1	13.89999962	35.79999924	206.2299957	414.0899963	204.6499939	0	1073.77002
0.9215852	3.16938066	6.36083412	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70789272	1.38595104	0.88192771	25069.71995	0	0	0	0	0	0	100	100	0	1695	1164	1353	486	38	5	100	100	4740	0	0.04019069	91.19203949	97.34214783	0.81333333	0	1010	13.89999962	35.79999924	206.2299957	414.0899963	204.6499939	0	1073.77002
0.92164309	3.1428709	6.36130762	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70789272	1.3855859	0.88192771	25074.13622	0	0	0	0	0	0	100	100	0	1695	1164	1353	486	38	5	100	100	4740	0	0.04019069	91.19203949	97.53340149	0.81333333	0	1010.1	13.89999962	35.79999924	206.2299957	414.0899963	204.6499939	0	1073.77002
0.92170095	3.12390447	6.36046219	1.182	66.52173913	65.39325843	17.01492537	17.51552795	0	3.88	1.22	0	0	0.70789272	1.3855859	0.88192771	25078.35961	0	0	0	0	0	0	100	100	0	1695	1164	1353	486	38	5	100	100	4740	0	0.04019069	91.19203949	97.56838989	0.81333333	0	1010.1	13.89999962	35.79999924	206.2299957	414.0899963	204.6499939	0	1073.77002
