Day fraction since midnight on 12/19/2020	7 kPa (cm)	pH probe (pH)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Turb influent  ()	PID Control ()	Scale ()	PC1 & 2 pump #2 ()
0.52245863	48.39735031	6.99670553	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33050019	0.11665198	0.85714286	4365.238961	0	0	0	0	0	0	98	101	0	570	288	218	49	10	5	96	100	1140	0.05173296	0.06110068	86.90590668	1.41824174	100	490.8	0.83181818
0.52251649	48.38180923	6.995749	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33050019	0.11665198	0.85714286	4369.654326	0	0	0	0	0	0	98	101	0	570	288	218	49	10	5	96	100	1140	0.05117453	0.06031346	87.06356049	1.41810465	100	490.8	0.83181818
0.52257435	48.39106369	6.99451256	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35416898	0.11665198	0.85714286	4374.06969	0	0	0	0	0	0	98	101	0	570	288	218	49	10	5	96	100	1140	0.05117453	0.06031346	87.06356049	1.41799831	100	490.8	0.83181818
0.52263223	48.39397812	6.99527645	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35416898	0.11665198	0.85714286	4378.117273	0	0	0	0	0	0	98	101	0	573	291	225	55	14	10	96	100	1171	0.05086843	0.06031358	87.0635376	1.41789222	100	490.8	0.83181818
0.5226901	48.37140656	6.99593115	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33529717	0.14446083	0.85714286	4382.722681	0	0	0	0	0	0	98	101	0	573	291	225	55	14	10	96	100	1171	0.05086843	0.06031358	87.0635376	1.41754627	100	490.8	0.83181818
0.52274796	48.36996078	6.99620819	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33529717	0.14446083	0.85714286	4390.976757	0	0	0	0	0	0	98	101	0	573	291	225	55	14	10	96	100	1171	0.05053046	0.06018847	87.08861542	1.41733086	100	490.8	0.83181818
0.52280584	48.3874588	6.99589396	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42653763	0.11365008	0.85714286	4395.775889	0	0	0	0	0	0	98	101	0	573	291	225	55	14	10	96	100	1171	0.05053046	0.06018847	87.08861542	1.41734552	100	490.8	0.83181818
0.5228637	48.33813477	6.99623871	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42653763	0.11365008	0.85714286	4399.229827	0	0	0	0	0	0	98	101	0	573	291	225	55	14	10	96	100	1171	0.05053046	0.06018847	87.08861542	1.41734999	100	490.8	0.83181818
0.52292158	48.3619194	6.996418	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.53035736	0.10083535	0.85714286	4404.030963	0	0	0	0	0	0	98	101	0	570	290	226	55	13	8	96	100	1163	0.05185184	0.06106774	86.91249847	1.41748321	100	490.9	0.83181818
0.52297944	48.40096283	6.99662685	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.53035736	0.10083535	0.85714286	4408.074549	0	0	0	0	0	0	98	101	0	570	290	226	55	13	8	96	100	1163	0.05185184	0.06106774	86.91249847	1.41743279	100	490.8	0.83181818
0.52303733	48.38422775	6.99565363	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52557474	0.1149244	0.85714286	4412.490192	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	570.00001	290.00001	226.00001	55.00000999	13.00000999	8.00000999	96.00000999	100.00001	1163.00001	0.05185999	0.06106999	86.91249999	1.41745567	100	490.8	0.83181818
0.52309519	48.36707306	6.99548435	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.52557474	0.1149244	0.85714286	4417.095443	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	570.00001	290.00001	226.00001	55.00000999	13.00000999	8.00000999	96.00000999	100.00001	1163.00001	0.05185999	0.06106999	86.91249999	1.41769886	100	490.8	0.83181818
0.52315307	48.36330414	6.99558926	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.47047684	0.11433896	0.85714286	4425.540564	0	0	0	0	0	0	98	101	0	570	290	226	55	13	8	96	100	1163	0.05108989	0.05996866	87.13270569	1.41763711	100	490.8	0.83181818
0.52321093	48.31344986	6.99582291	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.47047684	0.11433896	0.85714286	4429.764041	0	0	0	0	0	0	98	101	0	576	295	219	56	9	5	96	100	1161	0.05141661	0.06028217	87.06983185	1.41910422	100	490.8	0.83181818
0.52326881	48.39112091	6.99546051	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45687377	0.10513651	0.85714286	4434.563176	0	0	0	0	0	0	98	101	0	576	295	219	56	9	5	96	100	1161	0.05141661	0.06028217	87.06983185	1.4202894	100	490.8	0.83181818
0.52332667	48.35879898	6.9952879	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45687377	0.10513651	0.85714286	4438.224992	0	0	0	0	0	0	98	101	0	576	295	219	56	9	5	96	100	1161	0.05120987	0.06059705	87.00673676	1.42016149	100	490.9	0.83181818
0.52338458	48.38555145	6.99673414	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45559958	0.09194866	0.85714286	4442.83224	0	0	0	0	0	0	98	101	0	576	295	219	56	9	5	96	100	1161	0.05120987	0.06059705	87.00673676	1.41957569	100	490.8	0.83181818
0.52344243	48.36107254	6.99617434	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45559958	0.09194866	0.85714286	4447.053721	0	0	0	0	0	0	98	101	0	576	295	219	56	9	5	96	100	1161	0.05120987	0.06059705	87.00673676	1.41879988	100	490.8	0.83181818
0.52350029	48.38302612	6.99446344	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49343392	0.10606521	0.85714286	4455.498672	0	0	0	0	0	0	98	101	0	573	285	229	52	10	5	96	100	1155	0.04956908	0.05971755	87.18309021	1.41795313	100	490.8	0.83181818
0.52355818	48.36605453	6.99516869	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.49343392	0.10606521	0.85714286	4460.107915	0	0	0	0	0	0	98	101	0	573	285	229	52	10	5	96	100	1155	0.05147621	0.06091227	86.94361115	1.41751301	100	490.8	0.83181818
0.52361604	48.3390007	6.99541569	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46592945	0.09598017	0.85714286	4463.961608	0	0	0	0	0	0	98	101	0	573	285	229	52	10	5	96	100	1155	0.05147621	0.06091227	86.94361115	1.41688657	100	490.8	0.83181818
0.52367392	48.34561157	6.99508047	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46592945	0.09598017	0.85714286	4468.377106	0	0	0	0	0	0	98	101	0	573	285	229	52	10	5	96	100	1155	0.05147621	0.06091227	86.94361115	1.41639686	100	490.8	0.83181818
0.52373178	48.3912468	6.99540758	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40896359	0.10491431	0.85714286	4473.174236	0	0	0	0	0	0	98	101	0	573	285	229	52	10	5	96	100	1155	0.05147621	0.06091227	86.94361115	1.41601658	100	490.8	0.83181818
0.52378966	48.34668732	6.99609947	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40896359	0.10491431	0.85714286	4477.01413	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	573.00001	285.00001	229.00001	52.00000999	10.00000999	5.00000999	96.00000999	100.00001	1155.00001	0.05147999	0.06091999	86.94361999	1.41592872	100	490.8	0.83181818
0.52384752	48.34766769	6.99556923	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.4060576	0.0939467	0.85714286	4485.651346	0	0	0	0	0	0	98	101	0	581	297	224	61	16	8	96	100	1190	0.05138894	0.06025107	87.07606506	1.41578841	100	490.8	0.83181818
0.52390539	48.37641907	6.99592829	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.4060576	0.0939467	0.85714286	4490.064966	0	0	0	0	0	0	98	101	0	581	297	224	61	16	8	96	100	1190	0.04986988	0.05949804	87.22716522	1.415483	100	490.8	0.83181818
0.52396327	48.36777878	6.99609232	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39726102	0.09355009	0.85714286	4494.094716	0	0	0	0	0	0	98	101	0	581	297	224	61	16	8	96	100	1190	0.04986988	0.05949804	87.22716522	1.4150281	100	490.8	0.83181818
0.52402113	48.38463211	6.99649239	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39726102	0.09355009	0.85714286	4498.334404	0	0	0	0	0	0	98	101	0	581	297	224	61	16	8	96	100	1190	0.0511129	0.06009413	87.10753632	1.41494179	100	490.8	0.83181818
0.52407902	48.38840485	6.99637127	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.3923631	0.09262389	0.85714286	4503.709188	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.0511129	0.06009413	87.10753632	1.41449332	100	490.9	0.83181818
0.52413688	48.34035492	6.99554157	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39725655	0.09262389	0.85714286	4507.1634	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.051353	0.06062812	87.00051117	1.41424823	100	490.8	0.83181818
0.52419476	48.34877014	6.99579239	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39725655	0.09477603	0.85714286	4515.608347	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.04896646	0.05868243	87.39111328	1.4148922	100	490.8	0.83181818
0.52425262	48.37716675	6.99586868	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40409765	0.0912143	0.85714286	4520.023705	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.04896646	0.05868243	87.39111328	1.4143343	100	490.8	0.83181818
0.52431049	48.36836243	6.99546814	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40409765	0.0912143	0.85714286	4524.454055	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.04896646	0.05868243	87.39111328	1.41386139	100	490.8	0.83181818
0.52436837	48.34345627	6.99738216	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39332312	0.09398782	0.85714286	4528.294091	0	0	0	0	0	0	98	101	0	572	293	222	58	12	6	96	100	1167	0.04896646	0.05868243	87.39111328	1.41426849	100	490.8	0.83181818
0.52442624	48.35541534	6.99647617	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39332312	0.09398782	0.85714286	4533.283448	0	0	0	0	0	0	98	101	0	580	298	233	59	16	7	96	100	1195	0.05066943	0.06034528	87.05718231	1.41442084	100	490.8	0.83181818
0.52448411	48.37463379	6.9960742	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42422521	0.09275091	0.85714286	4537.122153	0	0	0	0	0	0	98	101	0	580	298	233	59	16	7	96	100	1195	0.05066943	0.06034528	87.05718231	1.41423666	100	490.8	0.83181818
0.52454199	48.33563232	6.9962554	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42422521	0.09275091	0.85714286	4541.53769	0	0	0	0	0	0	98	101	0	580	298	233	59	16	7	96	100	1195	0.05066943	0.06034528	87.05718231	1.41384196	100	490.8	0.83181818
0.52459987	48.34135056	6.99623108	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40581298	0.09275091	0.85714286	4550.558388	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41376999	100	490.8	0.83181818
0.52465773	48.3473587	6.99650097	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40581298	0.09275091	0.85714286	4554.012322	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41395831	100	490.8	0.83181818
0.52471559	48.37918854	6.99617672	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40614003	0.12405315	0.85714286	4558.637556	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41427815	100	490.8	0.83181818
0.52477346	48.38041306	6.99587774	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40614003	0.12405315	0.85714286	4563.049915	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41432679	100	490.8	0.83181818
0.52483134	48.32482147	6.9962182	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.44326401	0.10698071	0.85714286	4567.273388	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41451025	100	490.8	0.83181818
0.5248892	48.34410477	6.99606419	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.44326401	0.10698071	0.85714286	4571.688748	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	580.00001	298.00001	233.00001	59.00000999	16.00000999	7.00000999	96.00000999	100.00001	1195.00001	0.05066999	0.06034999	87.05718999	1.41481781	100	490.8	0.83181818
0.52494707	48.35535431	6.99620342	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45621708	0.09061858	0.85714286	4580.132696	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04860603	0.057742	87.58053589	1.41461408	100	490.8	0.83181818
0.52500496	48.36537933	6.99547291	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45621708	0.09061858	0.85714286	4584.548055	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04923045	0.05855797	87.41616058	1.41506517	100	490.8	0.83181818
0.52506282	48.34183884	6.99564505	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45621708	0.12603104	0.85714286	4589.74712	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04923045	0.05855797	87.41616058	1.41548657	100	490.8	0.83181818
0.5251207	48.34218597	6.99559402	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45621708	0.12603104	0.85714286	4593.201053	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04880825	0.05802622	87.52324677	1.41570747	100	490.8	0.83181818
0.52517856	48.36100006	6.99598408	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45436445	0.13012323	0.85714286	4597.422812	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04880825	0.05802622	87.52324677	1.41596758	100	490.8	0.83181818
0.52523644	48.4308548	6.99516773	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.45436445	0.13012323	0.85714286	4606.061847	0	0	0	0	0	0	98	101	0	604	305	252	81	28	8	96	100	1279	0.04880825	0.05802622	87.52324677	1.41660488	100	490.9	0.83181818
0.52529431	48.36711121	6.99625683	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50775105	0.11097607	0.85714286	4610.283525	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41685021	100	490.8	0.83181818
0.52535218	48.39294434	6.99548388	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.50775105	0.11097607	0.85714286	4614.505998	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41710711	100	490.8	0.83181818
0.52541006	48.34942245	6.99512577	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46493617	0.11097607	0.85714286	4619.129234	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41694963	100	490.8	0.83181818
0.52546792	48.35630417	6.9961648	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.46493617	0.11097607	0.85714286	4623.16082	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41656864	100	490.8	0.83181818
0.5255258	48.39806366	6.99636316	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40162709	0.0991942	0.85714286	4627.382296	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41729116	100	490.8	0.83181818
0.52558366	48.35810852	6.99568653	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.40162709	0.0991942	0.85714286	4636.019128	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	604.00001	305.00001	252.00001	81.00000999	28.00000999	8.00000999	96.00000999	100.00001	1279.00001	0.04880999	0.05802999	87.52324999	1.41727912	100	490.8	0.83181818
0.52564154	48.33611679	6.9961071	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42742488	0.09437138	0.85714286	4640.434487	0	0	0	0	0	0	98	101	0	582	299	227	51	10	5	96	100	1175	0.05097773	0.06021986	87.08232117	1.41715896	100	490.8	0.83181818
0.5256994	48.38178253	6.99579477	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.42742488	0.09437138	0.85714286	4644.480067	0	0	0	0	0	0	98	101	0	582	299	227	51	10	5	96	100	1175	0.05097773	0.06021986	87.08232117	1.41719079	100	490.8	0.83181818
0.52575728	48.39108276	6.99627399	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38244328	0.10360503	0.85714286	4649.087311	0	0	0	0	0	0	98	101	0	582	299	227	51	10	5	96	100	1175	0.05097773	0.06021986	87.08232117	1.4171015	100	490.8	0.83181818
0.52581514	48.35260391	6.99517441	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38244328	0.10360503	0.85714286	4653.310964	0	0	0	0	0	0	98	101	0	582	299	227	51	10	5	96	100	1175	0.05097773	0.06021986	87.08232117	1.41732514	100	490.8	0.83181818
0.52587303	48.32008362	6.99672127	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39946568	0.0949761	0.85714286	4657.724486	0	0	0	0	0	0	98	101	0	592	296	229	53	10	6	96	100	1189	0.04808993	0.05811545	87.50526428	1.417678	100	490.9	0.83181818
0.52593089	48.33645248	6.99537516	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39946568	0.0949761	0.85714286	4662.140005	0	0	0	0	0	0	98	101	0	592	296	229	53	10	6	96	100	1189	0.04808993	0.05811545	87.50526428	1.41716695	100	490.9	0.83181818
0.52598877	48.35322952	6.99646759	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.41037601	0.0949761	0.85714286	4670.583086	0	0	0	0	0	0	98	101	0	592	296	229	53	10	6	96	100	1189	0.05056455	0.05978008	87.17053986	1.41714549	100	490.8	0.83181818
0.52604663	48.3548851	6.99542952	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38221985	0.0949761	0.85714286	4674.998444	0	0	0	0	0	0	98	101	0	592	296	229	53	10	6	96	100	1189	0.04956725	0.05880806	87.3658371	1.41725433	100	490.9	0.83181818
0.52610451	48.40031052	6.99586535	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38221985	0.09497999	0.85714286	4678.85416	0	0	0	0	0	0	98	101	0	579	302	224	54	9	6	96	100	1175	0.04956725	0.05880806	87.3658371	1.41718853	100	490.8	0.83181818
0.52616237	48.32137299	6.99638939	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38221985	0.09497999	0.85714286	4683.459547	0	0	0	0	0	0	98	101	0	579	302	224	54	9	6	96	100	1175	0.04956725	0.05880806	87.3658371	1.41685939	100	490.8	0.83181818
0.52622026	48.3375206	6.99571419	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.38221985	0.09261841	0.85714286	4687.68302	0	0	0	0	0	0	98	101	0	579	302	224	54	9	6	96	100	1175	0.04847935	0.0579928	87.52997589	1.41729331	100	490.8	0.83181818
0.52627812	48.32145309	6.99574327	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39241123	0.11711866	0.85714286	4692.096635	0	0	0	0	0	0	98	101	0	579	302	224	54	9	6	96	100	1175	0.04847935	0.0579928	87.52997589	1.41746342	100	490.8	0.83181818
0.526336	48.33037949	6.995996	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.39241123	0.11711866	0.85714286	4700.543582	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	579.00001	302.00001	224.00001	54.00000999	9.00000999	6.00000999	96.00000999	100.00001	1175.00001	0.04847999	0.05799999	87.52997999	1.41753999	100	490.9	0.83181818
0.52639386	48.31200409	6.99601173	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.36327165	0.12648425	0.85714286	4705.149248	0	0	0	0	0	0	98	101	0	590	305	234	51	11	5	96	100	1197	0.04952604	0.05893337	87.34063721	1.41748083	100	490.8	0.83181818
0.52645172	48.37014389	6.99597931	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.36327165	0.12648425	0.85714286	4709.181023	0	0	0	0	0	0	98	101	0	590	305	234	51	11	5	96	100	1197	0.04952604	0.05893337	87.34063721	1.41789496	100	490.8	0.83181818
0.52650961	48.31489182	6.99588203	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.34796011	0.10525176	0.85714286	4713.804259	0	0	0	0	0	0	98	101	0	590	305	234	51	11	5	96	100	1197	0.04952604	0.05893337	87.34063721	1.41827452	100	490.8	0.83181818
0.52656749	48.35293579	6.99594021	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.34796011	0.10525176	0.85714286	4718.025732	0	0	0	0	0	0	98	101	0	590	305	234	51	11	5	96	100	1197	0.04952604	0.05893337	87.34063721	1.41833138	100	490.8	0.83181818
0.52662535	48.36822891	6.99545479	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35158262	0.10370183	0.85714286	4722.05732	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	0.00000999	98.00000999	101.00001	0.00000999	590.00001	305.00001	234.00001	51.00000999	11.00000999	5.00000999	96.00000999	100.00001	1197.00001	0.04952999	0.05893999	87.34063999	1.41852951	100	490.9	0.83181818
0.52668321	48.31141281	6.99522352	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35158262	0.10370183	0.85714286	4730.694673	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04853411	0.05833976	87.46008301	1.41825998	100	490.9	0.83181818
0.52674109	48.34580612	6.99575853	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.34371188	0.10381749	0.85714286	4735.299918	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04853411	0.05833976	87.46008301	1.41797996	100	490.8	0.83181818
0.52679895	48.33837509	6.99667454	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.34371188	0.10381749	0.85714286	4739.539382	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04853411	0.05833976	87.46008301	1.41735494	100	490.8	0.83181818
0.52685683	48.34493256	6.99574423	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33579078	0.11728087	0.85714286	4742.995316	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04853411	0.05833976	87.46008301	1.41765487	100	490.8	0.83181818
0.5269147	48.32881546	6.99657011	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.33579078	0.11728087	0.85714286	4747.984531	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04861396	0.05805911	87.51661682	1.41762674	100	490.9	0.83181818
0.52697258	48.3229866	6.99618959	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35494485	0.10722899	0.85714286	4752.206132	0	0	0	0	0	0	98	101	0	585	306	234	57	10	6	96	100	1200	0.04861396	0.05805911	87.51661682	1.41732955	100	490.9	0.83181818
0.52703044	48.33415985	6.99639606	1.139	71.30097087	58.37931034	0	0	91.39896373	3.386	6.12	1.514	0.35494485	0.10722899	0.85714286	4761.03484	0	0	0	0	0	0	98	101	0	594	309	233	54	11	6	96	100	1209	0.04953156	0.05865311	87.3970108	1.41721976	100	490.8	0.83181818
