Day fraction since midnight on 12/9/2020	7 kPa (cm)	Q sed difference ()	Raw water pump ()	settled bulk pump ()	Clay pump Run ()	PACl pump Run ()	Floc hopper pump  ()	Q Clay (PID control) ()	Q clay pump (mL/s)	Q settled bulk pump (mL/s)	Q Raw (mL/s)	Q removed (mL/s)	Q Floc Hopper ()	Turb settled w/ blanket ()	Turb settled w/out blanket  ()	PC1 & 2 pump ()	ChemTrac Buffer ()	PC 1.2 bin1 N ()	PC 1.2 bin2 N ()	PC 1.2 bin3 N ()	PC 1.2 bin4 N ()	PC 1.2 bin5 N ()	PC 1.2 bin6 N ()	PC 1.2 Cell  ()	PC 1.2 Laser ()	PC 1.2 Total N ()	PC 1.3 bin1 N ()	PC 1.3 bin2 N ()	PC 1.3 bin3 N ()	PC 1.3 bin4 N ()	PC 1.3 bin5 N ()	PC 1.3 bin6 N ()	PC 1.3 Cell ()	PC 1.3 Laser ()	PC 1.3 Total N ()	UV 1.1 Compensated UVA ()	UV 1.1 UVA ()	UV 1.1 UVT ()	Target turbidity experiment (NTU)	Turb influent  ()	PID Output ()
0.13928762	27.65097427	1.21324614	74.85607551	54.98918919	0	0	91.39896373	0	0.00175386	3.391	6.11324616	1.509	0.294	0.48545948	0.07224908	0.8200225	3785.084764	88	38	26	12	3	0	97	100	168	850	213	83	19	4	1	99	100	1169	0.05116398	0.05491209	88.15301514	0.00175386	0.26729999	0
0.13934547	27.62467957	1.21324383	74.85604721	54.98918919	0	0	91.39896373	0	0.00175617	3.391	6.11324385	1.509	0.294	0.48203543	0.07224908	0.8200225	3790.235679	88	38	26	12	3	0	97	100	168	850	213	83	19	4	1	99	100	1169	0.05116398	0.05491209	88.15301514	0.00175617	0.26727214	0
0.13940334	27.57398033	1.21324151	74.85601882	54.98918919	0	0	91.39896373	0	0.00175849	3.391	6.11324154	1.509	0.294	0.48203543	0.07224908	0.8200225	3795.079776	88.00000999	38.00000999	26.00000999	12.00000999	3.00000999	0.00000999	97.00000999	100.00001	168.00001	850.00001	213.00001	83.00000999	19.00000999	4.00000999	1.00000999	99.00000999	100.00001	1169.00001	0.05116999	0.05491999	88.15301999	0.00175849	0.26742786	0
0.13946121	27.66571999	1.2132392	74.85599048	54.98918919	0	0	91.39896373	0	0.00176081	3.391	6.11323922	1.509	0.294	0.4821299	0.06962875	0.8200225	3801.028211	89	40	31	14	4	0	97	100	178	850	213	83	19	4	1	99	100	1169	0.05155498	0.05522928	88.08866882	0.00176081	0.26735398	0
0.13951911	27.65207481	1.21323688	74.85596213	54.98918919	0	0	91.39896373	0	0.00176312	3.391	6.1132369	1.509	0.294	0.4821299	0.06962875	0.8200225	3806.129156	89	40	31	14	4	0	97	100	178	850	213	83	19	4	1	99	100	1169	0.05155498	0.05522928	88.08866882	0.00176312	0.26747778	0
0.13957697	27.61472511	1.21323457	74.85593376	54.98918919	0	0	91.39896373	0	0.00176544	3.391	6.11323458	1.509	0.294	0.49320158	0.0682236	0.8200225	3811.393003	89	40	31	14	4	0	97	100	178	850	213	83	19	4	1	99	100	1169	0.05155498	0.05522928	88.08866882	0.00176544	0.26771319	0
0.13963484	27.59875107	1.21323225	74.85590541	54.98918919	0	0	91.39896373	0	0.00176775	3.391	6.11323227	1.509	0.294	0.49320158	0.0682236	0.8200225	3816.661845	89.00000999	40.00000999	31.00000999	14.00000999	4.00000999	0.00000999	97.00000999	100.00001	178.00001	850.00001	213.00001	83.00000999	19.00000999	4.00000999	1.00000999	99.00000999	100.00001	1169.00001	0.05155999	0.05522999	88.08866999	0.00176775	0.26782137	0
0.13969271	27.70546341	1.21322994	74.85587707	54.98918919	0	0	91.39896373	0	0.00177007	3.391	6.11322996	1.509	0.294	0.48915538	0.07039425	0.8200225	3821.973662	83	38	30	13	3	0	97	100	168	822	210	81	21	4	0	99	100	1137	0.05136963	0.05494246	88.14685059	0.00177007	0.26776794	0
0.13975059	27.63800049	1.21322762	74.85584875	54.98918919	0	0	91.39896373	0	0.00177238	3.391	6.11322764	1.509	0.294	0.48915538	0.07039425	0.8200225	3827.337448	83	38	30	13	3	0	97	100	168	822	210	81	21	4	0	99	100	1137	0.05136963	0.05494246	88.14685059	0.00177238	0.26788786	0
0.13980845	27.63198471	1.21322531	74.85582038	54.98918919	0	0	91.39896373	0	0.0017747	3.391	6.11322533	1.509	0.294	0.48142669	0.06919891	0.8200225	3832.925101	83	38	30	13	3	0	97	100	168	822	210	81	21	4	0	99	100	1137	0.05136963	0.05494246	88.14685059	0.0017747	0.26799208	0
0.13986632	27.64511299	1.21322299	74.85579206	54.98918919	0	0	91.39896373	0	0.00177701	3.391	6.11322301	1.509	0.294	0.48142669	0.06919891	0.8200225	3838.029042	89	40	32	14	3	0	97	100	178	793	205	78	18	5	0	99	100	1099	0.05106269	0.05472101	88.19180298	0.00177701	0.2680839	0
0.13992419	27.64362144	1.21322068	74.85576369	54.98918919	0	0	91.39896373	0	0.00177933	3.391	6.1132207	1.509	0.294	0.47545055	0.06539452	0.8200225	3838.029042	89	40	32	14	3	0	97	100	178	793	205	78	18	5	0	99	100	1099	0.05106269	0.05472101	88.19180298	0.00177933	0.26870716	0
0.13998206	27.58141327	1.21321837	74.85573539	54.98918919	0	0	91.39896373	0	0.00178164	3.391	6.11321839	1.509	0.294	0.47545055	0.06539452	0.8200225	3843.613696	89	40	32	14	3	0	97	100	178	793	205	78	18	5	0	99	100	1099	0.05106269	0.05472101	88.19180298	0.00178164	0.26952782	0
0.14003993	27.57845116	1.21321605	74.855707	54.98918919	0	0	91.39896373	0	0.00178395	3.391	6.11321607	1.509	0.294	0.46500775	0.06456071	0.8200225	3848.504766	89	40	32	14	3	0	97	100	178	793	205	78	18	5	0	99	100	1099	0.05120698	0.05494617	88.14610291	0.00178395	0.26961747	0
0.1400978	27.64278793	1.21321373	74.85567866	54.98918919	0	0	91.39896373	0	0.00178627	3.391	6.11321376	1.509	0.294	0.46500775	0.06456071	0.8200225	3854.077425	86	38	30	13	3	1	97	100	170	793	205	78	18	5	0	99	100	1099	0.05120698	0.05494617	88.14610291	0.00178627	0.26944748	0
0.14015568	27.62764931	1.21321142	74.85565033	54.98918919	0	0	91.39896373	0	0.00178858	3.391	6.11321144	1.509	0.294	0.45750841	0.06536216	0.8200225	3859.185367	86	38	30	13	3	1	97	100	170	781	198	79	20	4	1	99	100	1082	0.05120698	0.05494617	88.14610291	0.00178858	0.26919872	0
0.14021355	27.59735489	1.21320911	74.85562199	54.98918919	0	0	91.39896373	0	0.0017909	3.391	6.11320913	1.509	0.294	0.45750841	0.06536216	0.8200225	3864.393247	86	38	30	13	3	1	97	100	170	781	198	79	20	4	1	99	100	1082	0.05153326	0.05529495	88.0753479	0.0017909	0.26918703	0
0.14027142	27.63797188	1.21320679	74.85559364	54.98918919	0	0	91.39896373	0	0.00179321	3.391	6.11320681	1.509	0.294	0.45938087	0.06862822	0.8200225	3869.66109	86	38	30	13	3	1	97	100	170	781	198	79	20	4	1	99	100	1082	0.05153326	0.05529495	88.0753479	0.00179321	0.26907915	0
0.14032929	27.62603188	1.21320447	74.85556528	54.98918919	0	0	91.39896373	0	0.00179553	3.391	6.1132045	1.509	0.294	0.45938087	0.06862822	0.8200225	3875.077207	90	41	31	13	4	1	97	100	179	781	198	79	20	4	1	99	100	1082	0.05166834	0.05523021	88.08847809	0.00179553	0.26891327	0
